"Character Id: 40454, Name: Hellion"	Number of Issues: 605					
issue_id	publish_year	publish_month	super_url	icon_url	super_url	icon_url
284018	2008	6	http://media.comicvine.com/uploads/6/67397/1945656-37_super.jpg	http://media.comicvine.com/uploads/6/67397/1945656-37_icon.jpg	1945656-37_super.jpg	1945656-37_icon.jpg
295215	2011	10	http://media.comicvine.com/uploads/2/22664/2041084-nm__ub_super.jpg	http://media.comicvine.com/uploads/2/22664/2041084-nm__ub_icon.jpg	2041084-nm__ub_super.jpg	2041084-nm__ub_icon.jpg
295216	2011	10	http://media.comicvine.com/uploads/2/22664/2041091-xmn_lgc__ll_super.jpg	http://media.comicvine.com/uploads/2/22664/2041091-xmn_lgc__ll_icon.jpg	2041091-xmn_lgc__ll_super.jpg	2041091-xmn_lgc__ll_icon.jpg
294888	2011	12	http://media.comicvine.com/uploads/6/67397/2089396-01a_super.jpg	http://media.comicvine.com/uploads/6/67397/2089396-01a_icon.jpg	2089396-01a_super.jpg	2089396-01a_icon.jpg
297548	2008	10	http://media.comicvine.com/uploads/9/96457/2050015-6_21_41_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2050015-6_21_41_1_icon.jpg	2050015-6_21_41_1_super.jpg	2050015-6_21_41_1_icon.jpg
297566	2008	11	http://media.comicvine.com/uploads/9/96457/2050067-6_21_42_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2050067-6_21_42_1_icon.jpg	2050067-6_21_42_1_super.jpg	2050067-6_21_42_1_icon.jpg
299471	2011	12	http://media.comicvine.com/uploads/0/40/2056887-wolvxmen2011001_c_super.png	http://media.comicvine.com/uploads/0/40/2056887-wolvxmen2011001_c_icon.png	2056887-wolvxmen2011001_c_super.png	2056887-wolvxmen2011001_c_icon.png
284023	2008	12	http://media.comicvine.com/uploads/6/67397/1945662-43_super.jpg	http://media.comicvine.com/uploads/6/67397/1945662-43_icon.jpg	1945662-43_super.jpg	1945662-43_icon.jpg
300786	2010	3	http://media.comicvine.com/uploads/9/96457/2063465-6_21_58_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2063465-6_21_58_1_icon.jpg	2063465-6_21_58_1_super.jpg	2063465-6_21_58_1_icon.jpg
300820	2010	8	http://media.comicvine.com/uploads/9/96457/2063566-6_21_63_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2063566-6_21_63_1_icon.jpg	2063566-6_21_63_1_super.jpg	2063566-6_21_63_1_icon.jpg
300821	2010	9	http://media.comicvine.com/uploads/9/96457/2063571-6_21_64_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2063571-6_21_64_1_icon.jpg	2063571-6_21_64_1_super.jpg	2063571-6_21_64_1_icon.jpg
300823	2010	11	http://media.comicvine.com/uploads/9/96457/2063585-6_21_66_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2063585-6_21_66_1_icon.jpg	2063585-6_21_66_1_super.jpg	2063585-6_21_66_1_icon.jpg
300854	2011	1	http://media.comicvine.com/uploads/9/96457/2063751-6_21_68_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2063751-6_21_68_1_icon.jpg	2063751-6_21_68_1_super.jpg	2063751-6_21_68_1_icon.jpg
300334	2005	10	http://media.comicvine.com/uploads/6/67397/2061118-58_super.jpg	http://media.comicvine.com/uploads/6/67397/2061118-58_icon.jpg	2061118-58_super.jpg	2061118-58_icon.jpg
300340	2006	4	http://media.comicvine.com/uploads/6/67397/2061125-64_super.jpg	http://media.comicvine.com/uploads/6/67397/2061125-64_icon.jpg	2061125-64_super.jpg	2061125-64_icon.jpg
300345	2006	9	http://media.comicvine.com/uploads/6/67397/2061130-69_super.jpg	http://media.comicvine.com/uploads/6/67397/2061130-69_icon.jpg	2061130-69_super.jpg	2061130-69_icon.jpg
300353	2007	5	http://media.comicvine.com/uploads/6/67397/2061142-77_super.jpg	http://media.comicvine.com/uploads/6/67397/2061142-77_icon.jpg	2061142-77_super.jpg	2061142-77_icon.jpg
300354	2007	6	http://media.comicvine.com/uploads/6/67397/2061143-78_super.jpg	http://media.comicvine.com/uploads/6/67397/2061143-78_icon.jpg	2061143-78_super.jpg	2061143-78_icon.jpg
300357	2007	9	http://media.comicvine.com/uploads/6/67397/2061150-81_super.jpg	http://media.comicvine.com/uploads/6/67397/2061150-81_icon.jpg	2061150-81_super.jpg	2061150-81_icon.jpg
300366	2008	7	http://media.comicvine.com/uploads/6/67397/2061161-90_super.jpg	http://media.comicvine.com/uploads/6/67397/2061161-90_icon.jpg	2061161-90_super.jpg	2061161-90_icon.jpg
300367	2008	7	http://media.comicvine.com/uploads/6/67397/2061162-91_super.jpg	http://media.comicvine.com/uploads/6/67397/2061162-91_icon.jpg	2061162-91_super.jpg	2061162-91_icon.jpg
300369	2008	9	http://media.comicvine.com/uploads/6/67397/2061164-93_super.jpg	http://media.comicvine.com/uploads/6/67397/2061164-93_icon.jpg	2061164-93_super.jpg	2061164-93_icon.jpg
300370	2008	10	http://media.comicvine.com/uploads/6/67397/2061166-94_super.jpg	http://media.comicvine.com/uploads/6/67397/2061166-94_icon.jpg	2061166-94_super.jpg	2061166-94_icon.jpg
300371	2008	11	http://media.comicvine.com/uploads/6/67397/2061168-95_super.jpg	http://media.comicvine.com/uploads/6/67397/2061168-95_icon.jpg	2061168-95_super.jpg	2061168-95_icon.jpg
300373	2009	1	http://media.comicvine.com/uploads/6/67397/2061171-97_super.jpg	http://media.comicvine.com/uploads/6/67397/2061171-97_icon.jpg	2061171-97_super.jpg	2061171-97_icon.jpg
300374	2009	2	http://media.comicvine.com/uploads/6/67397/2061175-98_super.jpg	http://media.comicvine.com/uploads/6/67397/2061175-98_icon.jpg	2061175-98_super.jpg	2061175-98_icon.jpg
300375	2009	3	http://media.comicvine.com/uploads/6/67397/2061176-99_super.jpg	http://media.comicvine.com/uploads/6/67397/2061176-99_icon.jpg	2061176-99_super.jpg	2061176-99_icon.jpg
300384	2009	12	http://media.comicvine.com/uploads/6/67397/2061185-108_super.jpg	http://media.comicvine.com/uploads/6/67397/2061185-108_icon.jpg	2061185-108_super.jpg	2061185-108_icon.jpg
300386	2010	2	http://media.comicvine.com/uploads/6/67397/2061187-110_super.jpg	http://media.comicvine.com/uploads/6/67397/2061187-110_icon.jpg	2061187-110_super.jpg	2061187-110_icon.jpg
300387	2010	3	http://media.comicvine.com/uploads/6/67397/2061188-111_super.jpg	http://media.comicvine.com/uploads/6/67397/2061188-111_icon.jpg	2061188-111_super.jpg	2061188-111_icon.jpg
300388	2010	4	http://media.comicvine.com/uploads/6/67397/2061189-112_super.jpg	http://media.comicvine.com/uploads/6/67397/2061189-112_icon.jpg	2061189-112_super.jpg	2061189-112_icon.jpg
300389	2010	5	http://media.comicvine.com/uploads/6/67397/2061190-113_super.jpg	http://media.comicvine.com/uploads/6/67397/2061190-113_icon.jpg	2061190-113_super.jpg	2061190-113_icon.jpg
300390	2010	6	http://media.comicvine.com/uploads/6/67397/2061191-114_super.jpg	http://media.comicvine.com/uploads/6/67397/2061191-114_icon.jpg	2061191-114_super.jpg	2061191-114_icon.jpg
300396	2010	12	http://media.comicvine.com/uploads/6/67397/2061197-120_super.jpg	http://media.comicvine.com/uploads/6/67397/2061197-120_icon.jpg	2061197-120_super.jpg	2061197-120_icon.jpg
300398	2011	2	http://media.comicvine.com/uploads/6/67397/2061199-122_super.jpg	http://media.comicvine.com/uploads/6/67397/2061199-122_icon.jpg	2061199-122_super.jpg	2061199-122_icon.jpg
300399	2011	3	http://media.comicvine.com/uploads/6/67397/2061200-123_super.jpg	http://media.comicvine.com/uploads/6/67397/2061200-123_icon.jpg	2061200-123_super.jpg	2061200-123_icon.jpg
300400	2011	4	http://media.comicvine.com/uploads/6/67397/2061201-124_super.jpg	http://media.comicvine.com/uploads/6/67397/2061201-124_icon.jpg	2061201-124_super.jpg	2061201-124_icon.jpg
300403	2011	7	http://media.comicvine.com/uploads/6/67397/2061205-127_super.jpg	http://media.comicvine.com/uploads/6/67397/2061205-127_icon.jpg	2061205-127_super.jpg	2061205-127_icon.jpg
302164	2011	10	http://media.comicvine.com/uploads/9/96457/2080650-xmen130_446_super.jpg	http://media.comicvine.com/uploads/9/96457/2080650-xmen130_446_icon.jpg	2080650-xmen130_446_super.jpg	2080650-xmen130_446_icon.jpg
302721	2011	11	http://media.comicvine.com/uploads/9/96457/2087547-x_men257_super.jpg	http://media.comicvine.com/uploads/9/96457/2087547-x_men257_icon.jpg	2087547-x_men257_super.jpg	2087547-x_men257_icon.jpg
302673	2012	1	http://media.comicvine.com/uploads/7/79250/2086877-prv10435_cov_super.jpg	http://media.comicvine.com/uploads/7/79250/2086877-prv10435_cov_icon.jpg	2086877-prv10435_cov_super.jpg	2086877-prv10435_cov_icon.jpg
303677	2011	11	http://media.comicvine.com/uploads/6/67397/2163908-01_super.jpg	http://media.comicvine.com/uploads/6/67397/2163908-01_icon.jpg	2163908-01_super.jpg	2163908-01_icon.jpg
315083	2012	4	http://media.comicvine.com/uploads/9/96457/2192953-wolverinexmen5c_super.jpg	http://media.comicvine.com/uploads/9/96457/2192953-wolverinexmen5c_icon.jpg	2192953-wolverinexmen5c_super.jpg	2192953-wolverinexmen5c_icon.jpg
305778	2012	2	http://media.comicvine.com/uploads/1/18863/2116200-x23_18_super.jpg	http://media.comicvine.com/uploads/1/18863/2116200-x23_18_icon.jpg	2116200-x23_18_super.jpg	2116200-x23_18_icon.jpg
306196	2005	4	http://media.comicvine.com/uploads/9/96457/2119789-99_super.jpg	http://media.comicvine.com/uploads/9/96457/2119789-99_icon.jpg	2119789-99_super.jpg	2119789-99_icon.jpg
300141	2005	6	http://media.comicvine.com/uploads/6/67397/2060301-101_super.jpg	http://media.comicvine.com/uploads/6/67397/2060301-101_icon.jpg	2060301-101_super.jpg	2060301-101_icon.jpg
300142	2005	7	http://media.comicvine.com/uploads/6/67397/2060303-102_super.jpg	http://media.comicvine.com/uploads/6/67397/2060303-102_icon.jpg	2060303-102_super.jpg	2060303-102_icon.jpg
300143	2005	8	http://media.comicvine.com/uploads/6/67397/2060304-103_super.jpg	http://media.comicvine.com/uploads/6/67397/2060304-103_icon.jpg	2060304-103_super.jpg	2060304-103_icon.jpg
300144	2005	9	http://media.comicvine.com/uploads/6/67397/2060305-104_super.jpg	http://media.comicvine.com/uploads/6/67397/2060305-104_icon.jpg	2060305-104_super.jpg	2060305-104_icon.jpg
300145	2005	10	http://media.comicvine.com/uploads/6/67397/2060306-105_super.jpg	http://media.comicvine.com/uploads/6/67397/2060306-105_icon.jpg	2060306-105_super.jpg	2060306-105_icon.jpg
300146	2005	11	http://media.comicvine.com/uploads/6/67397/2060307-106_super.jpg	http://media.comicvine.com/uploads/6/67397/2060307-106_icon.jpg	2060307-106_super.jpg	2060307-106_icon.jpg
300147	2005	12	http://media.comicvine.com/uploads/6/67397/2060308-107_super.jpg	http://media.comicvine.com/uploads/6/67397/2060308-107_icon.jpg	2060308-107_super.jpg	2060308-107_icon.jpg
300148	2006	1	http://media.comicvine.com/uploads/6/67397/2060309-108_super.jpg	http://media.comicvine.com/uploads/6/67397/2060309-108_icon.jpg	2060309-108_super.jpg	2060309-108_icon.jpg
300149	2006	2	http://media.comicvine.com/uploads/6/67397/2060310-109_super.jpg	http://media.comicvine.com/uploads/6/67397/2060310-109_icon.jpg	2060310-109_super.jpg	2060310-109_icon.jpg
300150	2006	3	http://media.comicvine.com/uploads/6/67397/2060311-110_super.jpg	http://media.comicvine.com/uploads/6/67397/2060311-110_icon.jpg	2060311-110_super.jpg	2060311-110_icon.jpg
300151	2006	4	http://media.comicvine.com/uploads/6/67397/2060312-111_super.jpg	http://media.comicvine.com/uploads/6/67397/2060312-111_icon.jpg	2060312-111_super.jpg	2060312-111_icon.jpg
300152	2006	5	http://media.comicvine.com/uploads/6/67397/2060314-112_super.jpg	http://media.comicvine.com/uploads/6/67397/2060314-112_icon.jpg	2060314-112_super.jpg	2060314-112_icon.jpg
300153	2006	6	http://media.comicvine.com/uploads/6/67397/2060315-113_super.jpg	http://media.comicvine.com/uploads/6/67397/2060315-113_icon.jpg	2060315-113_super.jpg	2060315-113_icon.jpg
300154	2006	7	http://media.comicvine.com/uploads/6/67397/2060316-114_super.jpg	http://media.comicvine.com/uploads/6/67397/2060316-114_icon.jpg	2060316-114_super.jpg	2060316-114_icon.jpg
300155	2006	8	http://media.comicvine.com/uploads/6/67397/2060318-115_super.jpg	http://media.comicvine.com/uploads/6/67397/2060318-115_icon.jpg	2060318-115_super.jpg	2060318-115_icon.jpg
300156	2006	9	http://media.comicvine.com/uploads/6/67397/2060319-116_super.jpg	http://media.comicvine.com/uploads/6/67397/2060319-116_icon.jpg	2060319-116_super.jpg	2060319-116_icon.jpg
300157	2006	10	http://media.comicvine.com/uploads/6/67397/2060320-117_super.jpg	http://media.comicvine.com/uploads/6/67397/2060320-117_icon.jpg	2060320-117_super.jpg	2060320-117_icon.jpg
300158	2006	11	http://media.comicvine.com/uploads/6/67397/2060321-118_super.jpg	http://media.comicvine.com/uploads/6/67397/2060321-118_icon.jpg	2060321-118_super.jpg	2060321-118_icon.jpg
300159	2006	12	http://media.comicvine.com/uploads/6/67397/2060322-119_super.jpg	http://media.comicvine.com/uploads/6/67397/2060322-119_icon.jpg	2060322-119_super.jpg	2060322-119_icon.jpg
300160	2007	1	http://media.comicvine.com/uploads/6/67397/2060323-120_super.jpg	http://media.comicvine.com/uploads/6/67397/2060323-120_icon.jpg	2060323-120_super.jpg	2060323-120_icon.jpg
300161	2007	2	http://media.comicvine.com/uploads/6/67397/2060324-121_super.jpg	http://media.comicvine.com/uploads/6/67397/2060324-121_icon.jpg	2060324-121_super.jpg	2060324-121_icon.jpg
300163	2007	3	http://media.comicvine.com/uploads/6/67397/2060326-123_super.jpg	http://media.comicvine.com/uploads/6/67397/2060326-123_icon.jpg	2060326-123_super.jpg	2060326-123_icon.jpg
300164	2007	5	http://media.comicvine.com/uploads/6/67397/2060327-124_super.jpg	http://media.comicvine.com/uploads/6/67397/2060327-124_icon.jpg	2060327-124_super.jpg	2060327-124_icon.jpg
300166	2007	7	http://media.comicvine.com/uploads/6/67397/2060329-126_super.jpg	http://media.comicvine.com/uploads/6/67397/2060329-126_icon.jpg	2060329-126_super.jpg	2060329-126_icon.jpg
300167	2007	8	http://media.comicvine.com/uploads/6/67397/2060330-127_super.jpg	http://media.comicvine.com/uploads/6/67397/2060330-127_icon.jpg	2060330-127_super.jpg	2060330-127_icon.jpg
300168	2007	9	http://media.comicvine.com/uploads/6/67397/2060331-128_super.jpg	http://media.comicvine.com/uploads/6/67397/2060331-128_icon.jpg	2060331-128_super.jpg	2060331-128_icon.jpg
306199	2007	11	http://media.comicvine.com/uploads/9/96457/2119796-6_17_130_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119796-6_17_130_1_icon.jpg	2119796-6_17_130_1_super.jpg	2119796-6_17_130_1_icon.jpg
306200	2007	12	http://media.comicvine.com/uploads/9/96457/2119797-6_17_131_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119797-6_17_131_1_icon.jpg	2119797-6_17_131_1_super.jpg	2119797-6_17_131_1_icon.jpg
300169	2008	1	http://media.comicvine.com/uploads/6/67397/2060332-132_super.jpg	http://media.comicvine.com/uploads/6/67397/2060332-132_icon.jpg	2060332-132_super.jpg	2060332-132_icon.jpg
300170	2008	2	http://media.comicvine.com/uploads/6/67397/2060333-133_super.jpg	http://media.comicvine.com/uploads/6/67397/2060333-133_icon.jpg	2060333-133_super.jpg	2060333-133_icon.jpg
300173	2008	5	http://media.comicvine.com/uploads/6/67397/2060337-136_super.jpg	http://media.comicvine.com/uploads/6/67397/2060337-136_icon.jpg	2060337-136_super.jpg	2060337-136_icon.jpg
306202	2008	7	http://media.comicvine.com/uploads/9/96457/2119799-6_17_138_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119799-6_17_138_1_icon.jpg	2119799-6_17_138_1_super.jpg	2119799-6_17_138_1_icon.jpg
306203	2008	8	http://media.comicvine.com/uploads/9/96457/2119800-6_17_139_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119800-6_17_139_1_icon.jpg	2119800-6_17_139_1_super.jpg	2119800-6_17_139_1_icon.jpg
306205	2008	10	http://media.comicvine.com/uploads/9/96457/2119802-6_17_141_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119802-6_17_141_1_icon.jpg	2119802-6_17_141_1_super.jpg	2119802-6_17_141_1_icon.jpg
306209	2009	2	http://media.comicvine.com/uploads/9/96457/2119807-6_17_145_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119807-6_17_145_1_icon.jpg	2119807-6_17_145_1_super.jpg	2119807-6_17_145_1_icon.jpg
306210	2009	3	http://media.comicvine.com/uploads/9/96457/2119808-6_17_146_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119808-6_17_146_1_icon.jpg	2119808-6_17_146_1_super.jpg	2119808-6_17_146_1_icon.jpg
306211	2009	4	http://media.comicvine.com/uploads/9/96457/2119809-6_17_147_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119809-6_17_147_1_icon.jpg	2119809-6_17_147_1_super.jpg	2119809-6_17_147_1_icon.jpg
306214	2009	7	http://media.comicvine.com/uploads/9/96457/2119813-6_17_150_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119813-6_17_150_1_icon.jpg	2119813-6_17_150_1_super.jpg	2119813-6_17_150_1_icon.jpg
307586	2011	12	http://media.comicvine.com/uploads/9/96457/2131705-x_men258_super.jpg	http://media.comicvine.com/uploads/9/96457/2131705-x_men258_icon.jpg	2131705-x_men258_super.jpg	2131705-x_men258_icon.jpg
307134	2011	12	http://media.comicvine.com/uploads/9/96457/2128920-xme120_super.jpg	http://media.comicvine.com/uploads/9/96457/2128920-xme120_icon.jpg	2128920-xme120_super.jpg	2128920-xme120_icon.jpg
307133	2011	11	http://media.comicvine.com/uploads/9/96457/2128919-xme119_super.jpg	http://media.comicvine.com/uploads/9/96457/2128919-xme119_icon.jpg	2128919-xme119_super.jpg	2128919-xme119_icon.jpg
307159	2011	9	http://media.comicvine.com/uploads/9/96457/2128971-xm117_super.jpg	http://media.comicvine.com/uploads/9/96457/2128971-xm117_icon.jpg	2128971-xm117_super.jpg	2128971-xm117_icon.jpg
307131	2011	9	http://media.comicvine.com/uploads/9/96457/2128917-xme117_super.jpg	http://media.comicvine.com/uploads/9/96457/2128917-xme117_icon.jpg	2128917-xme117_super.jpg	2128917-xme117_icon.jpg
307158	2011	8	http://media.comicvine.com/uploads/9/96457/2128970-xm116_super.jpg	http://media.comicvine.com/uploads/9/96457/2128970-xm116_icon.jpg	2128970-xm116_super.jpg	2128970-xm116_icon.jpg
307727	2012	2	http://media.comicvine.com/uploads/6/67397/2168161-19_super.jpg	http://media.comicvine.com/uploads/6/67397/2168161-19_icon.jpg	2168161-19_super.jpg	2168161-19_icon.jpg
307130	2011	8	http://media.comicvine.com/uploads/9/96457/2128916-xme116_super.jpg	http://media.comicvine.com/uploads/9/96457/2128916-xme116_icon.jpg	2128916-xme116_super.jpg	2128916-xme116_icon.jpg
307157	2011	7	http://media.comicvine.com/uploads/9/96457/2128968-xm115_super.jpg	http://media.comicvine.com/uploads/9/96457/2128968-xm115_icon.jpg	2128968-xm115_super.jpg	2128968-xm115_icon.jpg
307129	2011	7	http://media.comicvine.com/uploads/9/96457/2128915-xme115_super.jpg	http://media.comicvine.com/uploads/9/96457/2128915-xme115_icon.jpg	2128915-xme115_super.jpg	2128915-xme115_icon.jpg
307127	2011	5	http://media.comicvine.com/uploads/9/96457/2128909-xme113_super.jpg	http://media.comicvine.com/uploads/9/96457/2128909-xme113_icon.jpg	2128909-xme113_super.jpg	2128909-xme113_icon.jpg
307126	2011	4	http://media.comicvine.com/uploads/9/96457/2128908-xme112_super.jpg	http://media.comicvine.com/uploads/9/96457/2128908-xme112_icon.jpg	2128908-xme112_super.jpg	2128908-xme112_icon.jpg
307125	2003	3	http://media.comicvine.com/uploads/9/96457/2128907-xme111_super.jpg	http://media.comicvine.com/uploads/9/96457/2128907-xme111_icon.jpg	2128907-xme111_super.jpg	2128907-xme111_icon.jpg
307151	2011	1	http://media.comicvine.com/uploads/9/96457/2128961-xm109_super.jpg	http://media.comicvine.com/uploads/9/96457/2128961-xm109_icon.jpg	2128961-xm109_super.jpg	2128961-xm109_icon.jpg
307123	2011	1	http://media.comicvine.com/uploads/9/96457/2128905-xme109_super.jpg	http://media.comicvine.com/uploads/9/96457/2128905-xme109_icon.jpg	2128905-xme109_super.jpg	2128905-xme109_icon.jpg
307150	2010	12	http://media.comicvine.com/uploads/9/96457/2128960-xm108_super.jpg	http://media.comicvine.com/uploads/9/96457/2128960-xm108_icon.jpg	2128960-xm108_super.jpg	2128960-xm108_icon.jpg
307122	2010	12	http://media.comicvine.com/uploads/9/96457/2128903-xme108_super.jpg	http://media.comicvine.com/uploads/9/96457/2128903-xme108_icon.jpg	2128903-xme108_super.jpg	2128903-xme108_icon.jpg
307149	2010	11	http://media.comicvine.com/uploads/9/96457/2128959-xm107_super.jpg	http://media.comicvine.com/uploads/9/96457/2128959-xm107_icon.jpg	2128959-xm107_super.jpg	2128959-xm107_icon.jpg
307121	2011	-1	http://media.comicvine.com/uploads/9/96457/2128902-xme107_super.jpg	http://media.comicvine.com/uploads/9/96457/2128902-xme107_icon.jpg	2128902-xme107_super.jpg	2128902-xme107_icon.jpg
307148	2010	10	http://media.comicvine.com/uploads/9/96457/2128958-xm106_super.jpg	http://media.comicvine.com/uploads/9/96457/2128958-xm106_icon.jpg	2128958-xm106_super.jpg	2128958-xm106_icon.jpg
307120	2010	10	http://media.comicvine.com/uploads/9/96457/2128901-xme106_super.jpg	http://media.comicvine.com/uploads/9/96457/2128901-xme106_icon.jpg	2128901-xme106_super.jpg	2128901-xme106_icon.jpg
307147	2010	9	http://media.comicvine.com/uploads/9/96457/2128956-xm105_super.jpg	http://media.comicvine.com/uploads/9/96457/2128956-xm105_icon.jpg	2128956-xm105_super.jpg	2128956-xm105_icon.jpg
307146	2010	8	http://media.comicvine.com/uploads/9/96457/2128955-xm104_super.jpg	http://media.comicvine.com/uploads/9/96457/2128955-xm104_icon.jpg	2128955-xm104_super.jpg	2128955-xm104_icon.jpg
307143	2010	5	http://media.comicvine.com/uploads/9/96457/2128951-xm101_super.jpg	http://media.comicvine.com/uploads/9/96457/2128951-xm101_icon.jpg	2128951-xm101_super.jpg	2128951-xm101_icon.jpg
307140	2010	2	http://media.comicvine.com/uploads/9/96457/2128948-xm98_super.jpg	http://media.comicvine.com/uploads/9/96457/2128948-xm98_icon.jpg	2128948-xm98_super.jpg	2128948-xm98_icon.jpg
300036	2010	1	http://media.comicvine.com/uploads/6/67397/2059706-97_super.jpg	http://media.comicvine.com/uploads/6/67397/2059706-97_icon.jpg	2059706-97_super.jpg	2059706-97_icon.jpg
300033	2009	10	http://media.comicvine.com/uploads/6/67397/2059700-94_super.jpg	http://media.comicvine.com/uploads/6/67397/2059700-94_icon.jpg	2059700-94_super.jpg	2059700-94_icon.jpg
307119	2010	9	http://media.comicvine.com/uploads/9/96457/2128894-xme105_super.jpg	http://media.comicvine.com/uploads/9/96457/2128894-xme105_icon.jpg	2128894-xme105_super.jpg	2128894-xme105_icon.jpg
307113	2010	3	http://media.comicvine.com/uploads/9/96457/2128884-xme99_super.jpg	http://media.comicvine.com/uploads/9/96457/2128884-xme99_icon.jpg	2128884-xme99_super.jpg	2128884-xme99_icon.jpg
308103	2012	1	http://media.comicvine.com/uploads/9/96457/2136148-image_gallery__3__super.jpg	http://media.comicvine.com/uploads/9/96457/2136148-image_gallery__3__icon.jpg	2136148-image_gallery__3__super.jpg	2136148-image_gallery__3__icon.jpg
274367	2011	6	http://media.comicvine.com/uploads/5/58852/1860705-19_super.jpg	http://media.comicvine.com/uploads/5/58852/1860705-19_icon.jpg	1860705-19_super.jpg	1860705-19_icon.jpg
308168	2011	11	http://media.comicvine.com/uploads/9/96457/2136351-25_super.jpg	http://media.comicvine.com/uploads/9/96457/2136351-25_icon.jpg	2136351-25_super.jpg	2136351-25_icon.jpg
308169	2011	12	http://media.comicvine.com/uploads/9/96457/2136352-26_super.jpg	http://media.comicvine.com/uploads/9/96457/2136352-26_icon.jpg	2136352-26_super.jpg	2136352-26_icon.jpg
300026	2009	3	http://media.comicvine.com/uploads/6/67397/2059692-87_super.jpg	http://media.comicvine.com/uploads/6/67397/2059692-87_icon.jpg	2059692-87_super.jpg	2059692-87_icon.jpg
300025	2009	2	http://media.comicvine.com/uploads/6/67397/2059691-86_super.jpg	http://media.comicvine.com/uploads/6/67397/2059691-86_icon.jpg	2059691-86_super.jpg	2059691-86_icon.jpg
300024	2009	1	http://media.comicvine.com/uploads/6/67397/2059690-85_super.jpg	http://media.comicvine.com/uploads/6/67397/2059690-85_icon.jpg	2059690-85_super.jpg	2059690-85_icon.jpg
300023	2008	12	http://media.comicvine.com/uploads/6/67397/2059688-84_super.jpg	http://media.comicvine.com/uploads/6/67397/2059688-84_icon.jpg	2059688-84_super.jpg	2059688-84_icon.jpg
300022	2008	11	http://media.comicvine.com/uploads/6/67397/2059687-83_super.jpg	http://media.comicvine.com/uploads/6/67397/2059687-83_icon.jpg	2059687-83_super.jpg	2059687-83_icon.jpg
300021	2008	10	http://media.comicvine.com/uploads/6/67397/2059685-82_super.jpg	http://media.comicvine.com/uploads/6/67397/2059685-82_icon.jpg	2059685-82_super.jpg	2059685-82_icon.jpg
300020	2008	9	http://media.comicvine.com/uploads/6/67397/2059684-81_super.jpg	http://media.comicvine.com/uploads/6/67397/2059684-81_icon.jpg	2059684-81_super.jpg	2059684-81_icon.jpg
300019	2008	8	http://media.comicvine.com/uploads/6/67397/2059683-80_super.jpg	http://media.comicvine.com/uploads/6/67397/2059683-80_icon.jpg	2059683-80_super.jpg	2059683-80_icon.jpg
300551	2008	8	http://media.comicvine.com/uploads/6/67397/2061679-80_super.jpg	http://media.comicvine.com/uploads/6/67397/2061679-80_icon.jpg	2061679-80_super.jpg	2061679-80_icon.jpg
300550	2008	7	http://media.comicvine.com/uploads/6/67397/2061678-79_super.jpg	http://media.comicvine.com/uploads/6/67397/2061678-79_icon.jpg	2061678-79_super.jpg	2061678-79_icon.jpg
300552	2008	9	http://media.comicvine.com/uploads/6/67397/2061680-81_super.jpg	http://media.comicvine.com/uploads/6/67397/2061680-81_icon.jpg	2061680-81_super.jpg	2061680-81_icon.jpg
300018	2008	7	http://media.comicvine.com/uploads/6/67397/2059681-79_super.jpg	http://media.comicvine.com/uploads/6/67397/2059681-79_icon.jpg	2059681-79_super.jpg	2059681-79_icon.jpg
300017	2008	6	http://media.comicvine.com/uploads/6/67397/2059680-78_super.jpg	http://media.comicvine.com/uploads/6/67397/2059680-78_icon.jpg	2059680-78_super.jpg	2059680-78_icon.jpg
300016	2008	5	http://media.comicvine.com/uploads/6/67397/2059679-77_super.jpg	http://media.comicvine.com/uploads/6/67397/2059679-77_icon.jpg	2059679-77_super.jpg	2059679-77_icon.jpg
300015	2008	5	http://media.comicvine.com/uploads/6/67397/2059678-76_super.jpg	http://media.comicvine.com/uploads/6/67397/2059678-76_icon.jpg	2059678-76_super.jpg	2059678-76_icon.jpg
300014	2008	4	http://media.comicvine.com/uploads/6/67397/2059676-75_super.jpg	http://media.comicvine.com/uploads/6/67397/2059676-75_icon.jpg	2059676-75_super.jpg	2059676-75_icon.jpg
300013	2008	2	http://media.comicvine.com/uploads/6/67397/2059675-74_super.jpg	http://media.comicvine.com/uploads/6/67397/2059675-74_icon.jpg	2059675-74_super.jpg	2059675-74_icon.jpg
